INVOICE_ID,EVENT,EVENT_ATTRIBUTE,Event Attribute Value,Supplier Name,Supplier Site Name,INVOICE_CURRENCY_CODE,PAYMENT_CURRENCY_CODE,INVOICE_AMOUNT,Invoice Amount Paid,DISCOUNT_AMOUNT_TAKEN,INVOICE_OUTSTANDING,INVOICE_DATE,Payment Term,Invoice Term Date,Invoice Creation Date,PO_HEADER_ID,GOODS_RECEIVED_DATE,INVOICE_RECEIVED_DATE,ORG_ID,Invoice Type,Invoice Description,CANCELLED_DATE,APPROVAL_STATUS,WFAPPROVAL_STATUS,INVOICE_LINE_NUMBER,INVOICE_LINE_AMOUNT,INVOICED_QTY,UOM,UNIT_PRICE,HOLD_LOOKUP_CODE,HELD_BY,INVOICE_HOLD_DATE,INVOICE_HOLD_REASON,RELEASE_LOOKUP_CODE,INVOICE_RELEASE_DATE,INVOICE_RELEASE_REASON,INVOICE_HOLD_DETAILS,STATUS_FLAG,HOLD_TYPE,HOLD_INACTIVE_DATE,DAYS_TO_WAIT_FOR_REMINDER_NTF,NUMBER_OF_APPROVAL_ITERATION,AMOUNT_APPROVED,INVOICE_APPROVAL_CREATION_DATE,PAYMENT_NUM,PAYMENT_AMOUNT_REMAINING,PAYMENT_DUE_DATE,FIRST_DISCOUNT_AVAILABLE_DATE,SECOND_DISCOUNT_AVAILABLE_DATE,THIRD_DISCOUNT_AVAILABLE_DATE,FIRST_DISCOUNT_AVAILABLE_AMT,SECOND_DISCOUNT_AVAILABLE_AMT,THIRD_DISCOUNT_AVAILABLE_AMT,PAYMENT_STATUS_FLAG,DUE_DATE_PASSED,0-30 days,31-60 days,61-90 days,Over 91 days,INVOICE_PAYMENT_ID,PAYMENT_CREATION_DATE,CHECK_ID,PAYMENT_NUMBER,PAYMENT_STATUS,PAYEE,PAYMENT_CLEARED_DATE,CHECK_AMOUNT,PAYMENT_DATE,PAYMENT_TYPE_FLAG,CHECK_VOID_DATE,FUTURE_PAY_DUE_DATE,CHECK_CLEARED_BASE_AMOUNT,CHECK_BASE_AMOUNT,CHECK_STOP_DATE
209178,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,279640.99,12-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209179,Invoice Date,,12-06-2008 00:00,Advantage Corp,ADVANTAGE US,USD,USD,97098.27,0,0,97098.27,12-06-2008 00:00,2/10 NET 30,12-06-2008 00:00,12-06-2008 08:45,,12-06-2008 00:00,,7188,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209179,Invoice Creation Date,,12-06-2008 08:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209179,Invoice Hold Date,,12-06-2008 08:48,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE VARIANCE,5,12-06-2008 08:48,Total of Invoice Lines does not equal Invoice Amount,VARIANCE CORRECTED,20-Jun-08,Invoice variance corrected,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209179,Invoice Release Date,,20-06-2008 05:32,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE VARIANCE,5,12-06-2008 08:48,Total of Invoice Lines does not equal Invoice Amount,VARIANCE CORRECTED,20-Jun-08,Invoice variance corrected,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209179,First Discount Available Date,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209179,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97098.27,12-07-2008 00:00,22-06-2008 00:00,,,1858.34,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209180,Invoice Date,,12-06-2008 00:00,TT Services,STOCKPORT,GBP,GBP,10535.05,0,0,10535.05,12-06-2008 00:00,2/10 NET 30,12-06-2008 00:00,12-06-2008 08:52,,12-06-2008 00:00,,1668,STANDARD,Contractor Fees,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209180,Invoice Creation Date,,12-06-2008 08:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209180,Invoice Hold Date,,12-06-2008 08:53,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE VARIANCE,5,12-06-2008 08:53,Total of Invoice Lines does not equal Invoice Amount,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209180,First Discount Available Date,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209180,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10535.05,12-07-2008 00:00,22-06-2008 00:00,,,179.32,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209181,Invoice Date,,12-06-2008 00:00,iPrint,PARIS,EUR,EUR,249089.73,0,0,249089.73,12-06-2008 00:00,30 Net (terms date + 30),12-06-2008 00:00,12-06-2008 09:04,,12-06-2008 00:00,12-06-2008 00:00,7207,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209181,Invoice Creation Date,,12-06-2008 09:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209181,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,249089.73,12-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209182,Invoice Date,,12-06-2008 00:00,Advantage Corp,ADVANTAGE FR,EUR,EUR,89604.32,0,0,89604.32,12-06-2008 00:00,2/10 NET 30,12-06-2008 00:00,12-06-2008 09:05,,12-06-2008 00:00,,7207,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209182,Invoice Creation Date,,12-06-2008 09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209182,First Discount Available Date,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209182,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89604.32,12-07-2008 00:00,22-06-2008 00:00,,,1498.4,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209202,Invoice Date,,06-06-2008 00:00,Consolidated Supplies,STRASBOURG,EUR,EUR,172265.55,0,0,172265.55,06-06-2008 00:00,45 Net (terms date + 45),06-06-2008 00:00,12-06-2008 10:54,,06-06-2008 00:00,06-06-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 06-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209202,Invoice Creation Date,,12-06-2008 10:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209202,Payment Due Date,,21-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172265.55,21-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209203,Invoice Date,,12-06-2008 00:00,Consolidated Supplies,STRASBOURG,EUR,EUR,11912.63,0,0,11912.63,12-06-2008 00:00,45 Net (terms date + 45),12-06-2008 00:00,12-06-2008 10:54,,12-06-2008 00:00,12-06-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209203,Invoice Creation Date,,12-06-2008 10:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209203,Payment Due Date,,27-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11912.63,27-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209204,Invoice Date,,12-06-2008 00:00,Consolidated Supplies,STRASBOURG,EUR,EUR,2988.08,0,0,2988.08,12-06-2008 00:00,45 Net (terms date + 45),12-06-2008 00:00,12-06-2008 11:10,,12-06-2008 00:00,12-06-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209204,Invoice Creation Date,,12-06-2008 11:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209204,Payment Due Date,,27-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2988.08,27-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209205,Invoice Date,,12-06-2008 00:00,GE Plastics,GE PLVINCENNES,EUR,EUR,121388.01,0,0,121388.01,12-06-2008 00:00,30 Net (terms date + 30),12-06-2008 00:00,12-06-2008 11:12,,12-06-2008 00:00,12-06-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209205,Invoice Creation Date,,12-06-2008 11:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209205,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121388.01,12-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209206,Invoice Date,,11-06-2008 00:00,Star Gate Ltd,TRIUMPH A,EUR,EUR,822.87,411.44,0,411.43,11-06-2008 00:00,"50% immediate, 50% Net 60",11-06-2008 00:00,12-06-2008 11:14,,11-06-2008 00:00,11-06-2008 00:00,888,STANDARD,Receipt Invoice automatically created on 11-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209206,Payment Due Date,,11-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,11-06-2008 00:00,,,,,,,Fully Paid,Y,Y,N,N,N,,,,,,,,,,,,,,,
209206,Invoice Creation Date,,12-06-2008 11:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209206,Payment Date,,13-06-2008 07:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156345,,76881,8068,RECONCILED UNACCOUNTED,Star Gate Ltd,13-06-2008 00:00,3702.93,13-06-2008 07:40,A,,,3702.93,,
209206,Payment Due Date,,10-08-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,411.43,10-08-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209207,Invoice Date,,06-06-2008 00:00,Consolidated Supplies,RICHMOND,GBP,GBP,2653.24,0,0,2653.24,06-06-2008 00:00,30 Net (terms date + 30),06-06-2008 00:00,13-06-2008 00:14,,06-06-2008 00:00,06-06-2008 00:00,626,STANDARD,Receipt Invoice automatically created on 06-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209207,Invoice Creation Date,,13-06-2008 00:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209207,Payment Due Date,,06-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2653.24,06-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209227,Invoice Date,,12-06-2008 00:00,Allied Manufacturing,ESSEN,EUR,EUR,94921.44,93326.12,1595.32,0,12-06-2008 00:00,2/10 NET 30,12-06-2008 00:00,13-06-2008 00:21,,12-06-2008 00:00,12-06-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209227,Invoice Creation Date,,13-06-2008 00:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209227,First Discount Available Date,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209227,Payment Date,,25-06-2008 01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156805,,77232,11721,RECONCILED,Allied Manufacturing,25-06-2008 00:00,199614.21,25-06-2008 01:00,A,,,199614.21,,
209227,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12-07-2008 00:00,22-06-2008 00:00,,,1595.32,,,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
209228,Invoice Date,,11-06-2008 00:00,Advanced Network Devices,ZWICKAU,EUR,EUR,6168.92,0,0,6168.92,11-06-2008 00:00,2/10 NET 30,11-06-2008 00:00,13-06-2008 00:21,,11-06-2008 00:00,11-06-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 11-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209228,Invoice Creation Date,,13-06-2008 00:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209228,First Discount Available Date,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209228,Payment Due Date,,11-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6168.92,11-07-2008 00:00,21-06-2008 00:00,,,103.68,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209229,Invoice Date,,13-06-2008 00:00,GE Capital,HAMBURG,EUR,EUR,8648.82,0,0,8648.82,13-06-2008 00:00,30 Net (terms date + 30),13-06-2008 00:00,13-06-2008 00:22,,13-06-2008 00:00,13-06-2008 00:00,911,STANDARD,Receipt Invoice automatically created on 13-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209229,Invoice Creation Date,,13-06-2008 00:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209229,Payment Due Date,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8648.82,13-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209230,Invoice Date,,10-06-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,45368.75,43916.95,1451.8,0,10-06-2008 00:00,"4/10, 3/20, 2/30 Net  60",10-06-2008 00:00,13-06-2008 00:25,,10-06-2008 00:00,10-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 10-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209230,Invoice Creation Date,,13-06-2008 00:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209230,First Discount Available Date,,20-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,20-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209230,Payment Date,,20-06-2008 00:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,156638,,77066,8146,NEGOTIABLE,Consolidated Supplies,,488485.54,20-06-2008 00:48,A,,,,,
209230,Second Discount Available Date,,30-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,30-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
209230,Third Discount Available Date,,10-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
209230,Payment Due Date,,09-08-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,09-08-2008 00:00,20-06-2008 00:00,30-06-2008 00:00,10-07-2008 00:00,1451.8,1088.85,725.9,Fully Paid,N,N,N,N,N,,,,,,,,,,,,,,,
209231,Invoice Date,,11-06-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,34537.5,0,0,34537.5,11-06-2008 00:00,"4/10, 3/20, 2/30 Net  60",11-06-2008 00:00,13-06-2008 00:25,,11-06-2008 00:00,11-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 11-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209231,Invoice Creation Date,,13-06-2008 00:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209231,First Discount Available Date,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,21-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209231,Second Discount Available Date,,01-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,01-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
209231,Third Discount Available Date,,11-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,11-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
209231,Payment Due Date,,10-08-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34537.5,10-08-2008 00:00,21-06-2008 00:00,01-07-2008 00:00,11-07-2008 00:00,1105.2,828.9,552.6,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209232,Invoice Date,,13-06-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,13901.25,0,0,13901.25,13-06-2008 00:00,"4/10, 3/20, 2/30 Net  60",13-06-2008 00:00,13-06-2008 00:25,,13-06-2008 00:00,13-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 13-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209232,Invoice Creation Date,,13-06-2008 00:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209232,First Discount Available Date,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209232,Second Discount Available Date,,03-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,03-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
209232,Third Discount Available Date,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
209232,Payment Due Date,,12-08-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13901.25,12-08-2008 00:00,23-06-2008 00:00,03-07-2008 00:00,13-07-2008 00:00,444.84,333.63,222.42,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209247,Invoice Date,,12-06-2008 00:00,GE Capital,STOCKHOLM,SEK,SEK,59793.75,0,0,59793.75,12-06-2008 00:00,30 Net (terms date + 30),12-06-2008 00:00,13-06-2008 00:30,,12-06-2008 00:00,12-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209247,Invoice Creation Date,,13-06-2008 00:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209247,Payment Due Date,,12-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59793.75,12-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209248,Invoice Date,,12-06-2008 00:00,Advanced Network Devices,KALMAR,SEK,SEK,31200,0,0,31200,12-06-2008 00:00,45 Net (terms date + 45),12-06-2008 00:00,13-06-2008 00:31,,12-06-2008 00:00,12-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 12-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209248,Invoice Creation Date,,13-06-2008 00:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209248,Payment Due Date,,27-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31200,27-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209249,Invoice Date,,13-06-2008 00:00,Consolidated Supplies,FALKENBERG,SEK,SEK,180637.5,0,0,180637.5,13-06-2008 00:00,"4/10, 3/20, 2/30 Net  60",13-06-2008 00:00,13-06-2008 00:31,,13-06-2008 00:00,13-06-2008 00:00,887,STANDARD,Receipt Invoice automatically created on 13-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209249,Invoice Creation Date,,13-06-2008 00:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209249,First Discount Available Date,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209249,Second Discount Available Date,,03-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,03-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
209249,Third Discount Available Date,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,
209249,Payment Due Date,,12-08-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180637.5,12-08-2008 00:00,23-06-2008 00:00,03-07-2008 00:00,13-07-2008 00:00,5780.4,4335.3,2890.2,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209250,Invoice Date,,07-06-2008 00:00,Consolidated Supplies,RICHMOND,GBP,GBP,1522.6,0,0,1522.6,07-06-2008 00:00,30 Net (terms date + 30),07-06-2008 00:00,13-06-2008 00:44,,07-06-2008 00:00,07-06-2008 00:00,626,STANDARD,Receipt Invoice automatically created on 07-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209250,Invoice Creation Date,,13-06-2008 00:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209250,Payment Due Date,,07-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1522.6,07-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209251,Invoice Date,,13-06-2008 00:00,Consolidated Supplies,RICHMOND,GBP,GBP,1112.84,0,0,1112.84,13-06-2008 00:00,30 Net (terms date + 30),13-06-2008 00:00,13-06-2008 00:44,,13-06-2008 00:00,13-06-2008 00:00,626,STANDARD,Receipt Invoice automatically created on 13-JUN-08,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209251,Invoice Creation Date,,13-06-2008 00:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209251,Payment Due Date,,13-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1112.84,13-07-2008 00:00,,,,,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
209252,Invoice Date,,13-06-2008 00:00,United Parcel Service,BRISTOL,GBP,GBP,1243.15,0,0,1243.15,13-06-2008 00:00,2/10 Net 45,13-06-2008 00:00,13-06-2008 00:46,,13-06-2008 00:00,,626,STANDARD,,,,NOT REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209252,Invoice Creation Date,,13-06-2008 00:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209252,First Discount Available Date,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23-06-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
209252,Payment Due Date,,28-07-2008 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1243.15,28-07-2008 00:00,23-06-2008 00:00,,,24.86,,,Unpaid,Y,N,N,N,Y,,,,,,,,,,,,,,,
